Price,Validity,Description,Tags,Circle,Time,Price2,Days2,Tag1,Tag2,clean_price_per_day
Rs. 2399,365 days,Now get Truly Unlimited Local/National Calls to all Networks +1.5GB/Day Data+100SMS/Day -- Validity: 365 Days,Idea Local,Uttarakhand,2021-Q1,2399.0,365,Idea,Local,6.57260274
Rs. 699,84 days,"Now get DOUBLE Data, i.e -- 2+2=4GB/Day + Truly Unlimited Local/National Calls to all Networks + 100 Local and National SMS/Day -- Pack Valid for 84 Days",Idea Local,Uttarakhand,2021-Q1,699.0,84,Idea,Local,8.321428571
Rs. 558,56 days,"2G/3G/4G Data: 3 GB / Day -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day",Idea Local,Uttarakhand,2021-Q1,558.0,56,Idea,Local,9.964285714
Rs. 449,56 days,"Now get DOUBLE Data, i.e -- 2+2=4GB/Day + Truly Unlimited Local/National Calls to all Networks + 100 Local and National SMS/Day -- Pack Valid for 56 Days",Idea Local,Uttarakhand,2021-Q1,449.0,56,Idea,Local,8.017857143
Rs. 379,84 days,Now get Truly Unlimited Local/National Calls to all Networks+6GB Data+1000SMS -- Validity: 84 Days,Idea Local,Uttarakhand,2021-Q1,379.0,84,Idea,Local,4.511904762
Rs. 269,56 days,"2G/3G/4G Data: 4 GB -- Local, STD & Roaming Calls: Unlimited -- SMS: 600 SMS",Idea Local,Uttarakhand,2021-Q1,269.0,56,Idea,Local,4.803571429
Rs. 219,28 days,Now get Truly Unlimited Local/National Calls to all Networks+1GB/Day+100SMS/ Day -- Validity:28Days,Idea Local,Uttarakhand,2021-Q1,219.0,28,Idea,Local,7.821428571
Rs. 201,28 days,2G/3G Data: 1 GB / Day -- Local & STD Calls: Unlimited -- Free PRBT,BSNL 2G Data,Uttarakhand,2021-Q1,201.0,28,BSNL,2G Data,7.178571429
Rs. 298,54 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls (HPLMN/National roaming incl.Mumbai and Delhi): Unlimited -- SMS: 100 SMS / Day -- EROS NOW Entertainment Services.",BSNL 3G Data,Uttarakhand,2021-Q1,298.0,54,BSNL,3G Data,5.518518519
Rs. 5000,N.A.,Talktime: Rs.4234.29 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Full Talktime,Uttarakhand,2021-Q1,5000.0,N.A.,BSNL,Full Talktime,
Rs. 80,N.A.,Talktime: Rs.64.8 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,80.0,N.A.,BSNL,Top up,
Rs. 319,75 days,"Local, STD & Roaming Calls: Unlimited -- (including Mumbai and Delhi).",BSNL STD,West Bengal,2021-Q1,319.0,75,BSNL,STD,4.253333333
Rs. 19,1 days,2G/3G Data: 2 GB,BSNL 3G Data,West Bengal,2021-Q1,19.0,1,BSNL,3G Data,19.0
Rs. 251,28 days,2G/3G/4G Data: 50 GB -- Service Validity 28 days,Idea 4G Data,West Bengal,2021-Q1,251.0,28,Idea,4G Data,8.964285714
Rs. 78,89 days,Callertunes With Unlimited Song Change at Rs -- 78 for 89 days,Idea Other,West Bengal,2021-Q1,78.0,89,Idea,Other,0.876404494
Rs. 1495,14 days,"150 OG + IC min (Local + call back home), 250MB Data in these countries- Indonesia, Saudi Arabia, UAE; 300 OG + IC min (Local + call back home), 1GB Data in these countries- Australia, Canada, Czech Republic, France, Germany, Ghana, Greece, Hungary, Italy",Idea Other,West Bengal,2021-Q1,1495.0,14,Idea,Other,106.785714286
Rs. 995,7 days,"100 OG + IC min (Local + call back home), 100MB Data in these countries- Indonesia, Saudi Arabia, UAE; 150 OG + IC min (Local + call back home), 500MB Data in these countries- Australia, Canada, Czech Republic, France, Germany, Ghana, Greece, Hungary, Ita",Idea Other,West Bengal,2021-Q1,995.0,7,Idea,Other,142.142857143
Rs. 2399,365 days,Now get Truly Unlimited Local/National Calls to all Networks +1.5GB/Day Data+100SMS/Day -- Validity: 365 Days,Idea Local,West Bengal,2021-Q1,2399.0,365,Idea,Local,6.57260274
Rs. 699,84 days,"Now get DOUBLE Data, i.e -- 2+2=4GB/Day + Truly Unlimited Local/National Calls to all Networks + 100 Local and National SMS/Day -- Pack Valid for 84 Days",Idea Local,West Bengal,2021-Q1,699.0,84,Idea,Local,8.321428571
Rs. 558,56 days,"2G/3G/4G Data: 3 GB / Day -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day",Idea Local,West Bengal,2021-Q1,558.0,56,Idea,Local,9.964285714
Rs. 379,84 days,Now get Truly Unlimited Local/National Calls to all Networks+6GB Data+1000SMS -- Validity: 84 Days,Idea Local,West Bengal,2021-Q1,379.0,84,Idea,Local,4.511904762
Rs. 269,56 days,"2G/3G/4G Data: 4 GB -- Local, STD & Roaming Calls: Unlimited -- SMS: 600 SMS",Idea Local,West Bengal,2021-Q1,269.0,56,Idea,Local,4.803571429
Rs. 219,28 days,Now get Truly Unlimited Local/National Calls to all Networks+1GB/Day+100SMS/ Day -- Validity:28Days,Idea Local,West Bengal,2021-Q1,219.0,28,Idea,Local,7.821428571
Rs. 5000,N.A.,Talktime: Rs.4234.29 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,5000.0,N.A.,BSNL,Top up,
Rs. 3000,N.A.,Talktime: Rs.3000.0 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,3000.0,N.A.,BSNL,Top up,
Rs. 2000,N.A.,Talktime: Rs.2000.0 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,2000.0,N.A.,BSNL,Top up,
Rs. 1000,N.A.,Talktime: Rs.844.46 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,1000.0,N.A.,BSNL,Top up,
Rs. 298,54 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls (HPLMN/National roaming incl.Mumbai and Delhi): Unlimited -- SMS: 100 SMS / Day -- EROS NOW Entertainment Services.",BSNL 3G Data,West Bengal,2021-Q1,298.0,54,BSNL,3G Data,5.518518519
Rs. 500,N.A.,Talktime: Rs.500.0 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,500.0,N.A.,BSNL,Top up,
Rs. 300,N.A.,Talktime: Rs.251.24 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,West Bengal,2021-Q1,300.0,N.A.,BSNL,Top up,
Rs. 319,75 days,"Local, STD & Roaming Calls: Unlimited -- (including MTNL roaming area of Delhi and Mumbai)",BSNL STD,Chhattisgarh,2021-Q1,319.0,75,BSNL,STD,4.253333333
Rs. 999,240 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + PRBT for 2 months -- Applicable only for PV 999.,BSNL Validity,Chhattisgarh,2021-Q1,999.0,240,BSNL,Validity,4.1625
Rs. 13,1 days,2G/3G Data: 2 GB,BSNL Roaming,Chhattisgarh,2021-Q1,13.0,1,BSNL,Roaming,13.0
Rs. 251,28 days,2G/3G/4G Data: 50 GB -- Service Validity 28 days,Idea 4G Data,Chhattisgarh,2021-Q1,251.0,28,Idea,4G Data,8.964285714
Rs. 78,89 days,Callertunes With Unlimited Song Change at Rs -- 78 for 89 days,Idea Other,Chhattisgarh,2021-Q1,78.0,89,Idea,Other,0.876404494
Rs. 2399,365 days,Now get Truly Unlimited Local/National Calls to all Networks +1.5GB/Day Data+100SMS/Day -- Validity: 365 Days,Idea Local,Chhattisgarh,2021-Q1,2399.0,365,Idea,Local,6.57260274
Rs. 699,84 days,"Now get DOUBLE Data, i.e -- 2+2=4GB/Day + Truly Unlimited Local/National Calls to all Networks + 100 Local and National SMS/Day -- Pack Valid for 84 Days",Idea Local,Chhattisgarh,2021-Q1,699.0,84,Idea,Local,8.321428571
Rs. 379,84 days,Now get Truly Unlimited Local/National Calls to all Networks+6GB Data+1000SMS -- Validity: 84 Days,Idea Local,Chhattisgarh,2021-Q1,379.0,84,Idea,Local,4.511904762
Rs. 219,28 days,Now get Truly Unlimited Local/National Calls to all Networks+1GB/Day+100SMS/ Day -- Validity:28Days,Idea Local,Chhattisgarh,2021-Q1,219.0,28,Idea,Local,7.821428571
Rs. 80,N.A.,Talktime: Rs.64.8 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,Chhattisgarh,2021-Q1,80.0,N.A.,BSNL,Top up,
Rs. 57,30 days,STV for Activation/extension of pre-paid International roaming.,BSNL Other,Chhattisgarh,2021-Q1,57.0,30,BSNL,Other,1.9
Rs. 298,54 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls (HPLMN/National roaming incl.Mumbai and Delhi): Unlimited -- SMS: 100 SMS / Day -- EROS NOW Entertainment Services.",BSNL 3G Data,Chhattisgarh,2021-Q1,298.0,54,BSNL,3G Data,5.518518519
Rs. 151,28 days,2G/3G Data: 40 GB -- + Zing.,BSNL STD,Chhattisgarh,2021-Q1,151.0,28,BSNL,STD,5.392857143
Rs. 5751,28 days,"Benefits : Voice (outgoing local calls + outgoing calls to India) 1500 minutes, Voice Incoming Free, 1500 SMS, Unlimited Data (5GB High Speed Data and thereafter unlimited at 64 Kbps).Applicable on select partners and select countries only -- Validity: 30",Jio Roaming,Chhattisgarh,2021-Q1,5751.0,28,Jio,Roaming,205.392857143
Rs. 2875,7 days,"Benefits : Voice (outgoing local calls + outgoing calls to India) 100 minutes/day, Voice Incoming Free, 100 SMS/day, and Unlimited Data (250 MB High Speed Data/day and thereafter unlimited at 64 Kbps).Applicable on select partners and select countries onl",Jio Roaming,Chhattisgarh,2021-Q1,2875.0,7,Jio,Roaming,410.714285714
Rs. 575,1 days,"Benefits : Voice (outgoing local calls + outgoing calls to India) 100 minutes, Voice Incoming Free, 100 SMS, and Unlimited Data (250 MB High Speed Data and thereafter unlimited at 64 Kbps).Applicable on select partners and select countries only -- Validit",Jio Roaming,Chhattisgarh,2021-Q1,575.0,1,Jio,Roaming,575.0
Rs. 1098,84 days,For Non - Prime Customers Only:Rs.999 Plan + 99 PRIME Data: 3 GB/day Voice: Unlimited Voice Calls,Jio Other,Chhattisgarh,2021-Q1,1098.0,84,Jio,Other,13.071428571
Rs. 248,24 days,For Non - Prime Customers Only:Rs.149+ Rs.99 PRIME Data: 1 GB/day Voice: Unlimited Voice Calls,Jio 3G Data,Chhattisgarh,2021-Q1,248.0,24,Jio,3G Data,10.333333333
Rs. 101,N.A.,Data: 12 GB Validity: Existing Plan For users with an active validity plan,Jio 3G Data,Chhattisgarh,2021-Q1,101.0,N.A.,Jio,3G Data,
Rs. 21,N.A.,Data: 2 GB Validity: Existing Plan For users with an active validity plan,Jio 3G Data,Chhattisgarh,2021-Q1,21.0,N.A.,Jio,3G Data,
